label,text
1,7月23日-26日住了三晚，338的大床房，床是2米*2米的，超爽，其它房间内设施一般，稍微陈旧了一点，不过影响不大，跟破旧还差得远！整体感觉这个价位还基本可以，不过要是跟酒店四星的牌子比，最多也就是三星标准而已！有一个问题请酒店方注意，不知道我这个是个案还是普遍现象――房间里的电话竟然不能用，连市话都要收费，而且还要交押金后才开通，这点来讲是我在酒店里头一次遇见，确实有点夸张。既然开通，干脆把电话撤了算了，免得看着碍眼。宾馆反馈2008年8月11日：感谢您选择入住我们宾馆及为我们提出的宝贵意见。对您提出的意见我们也将及时做出整改。我们已向领导反映领导也及时做出批示，以后入住商务房型的客人市内电话一律免费。希望您下次还能选择入住我们宾馆，再给我们提出更多宝贵的意见，只有这样我们宾馆才会不断提升。最后，再次感谢您！
1,酒店在开发区口上，正好是出差在开发区办事。所以感觉很方便。房间的暖气开的很足，所以-15度的气温也不感觉冷。房间质量还可以，开发区有这样的酒店很满足了。就是早餐质量有待改善，便宜是便宜，但是实在是没什么可以吃的。
0,这个酒店就是招待所改建的，所以各项硬件设施非常简陋，关键是大门在二楼，也没有无障碍楼梯，背着行李上楼，更没有服务人员帮忙！晚上在一个居民区里休息，都不敢开窗户，总之，很不满意！
1,住过服务最好的酒店之一（top3），服务热情到位，不是只认洋鬼子，酒店内有一家餐厅（但不属于酒店，不能签单），菜品很好还便宜。
1,总体感觉性价比较高，很适合拖家带口出游居住，房间比较干净，服务员都很热情，游泳池不错，小孩子玩得很开心。只是我们住的套房有个卫生间的门不能锁，需要派人在门口站岗，有点搞笑。
0,"新年和太太了二天泉,最後是住了一天就走了,原因房感比不,洗手陋,前台管理十分混,Checkin入住人很多我可以理解,所以Checkout原因前台唯一的刷卡有,使我用信用卡下的金做不了取消,害我苦等了一小.本人很重服素,酒店唯一可取之是房服不,房服很貌,只可惜我再也不考再入住了...."
1,房间大，细节不好，住过上海新梅万豪，三亚万豪，这个万豪最差。把我订房的携程积分都弄丢了，呵呵，携程问过我好几次，很烦。最后还是没用。补充点评2008年4月10日：是的，空调也不好调节，弄了几遍都不合适，早餐那个简单，简单得过分了。
1,如果按3星级的标准，绝对比北京的3星要货真价实的多，性价比很高。开始我以为198元也只能住个学校招待所的标准，但没想到的是环境还是很好的，朋友也都很满意。早点北方人会觉得一般，卫生还是很好的，我住的屋子空调是有些声音的，就像排风扇。洗浴的开关是相反的！总之这次旅行住的还是很舒服的！结算时应该比以前快了，说明他们是有进步的，鼓励一下吧！希望他们保持住并给我们更多的优惠和服务，我们会经常光顾的！
0,酒店房间太烂。服务一般。地点也差。房间小，卫生间小，居然还是蹲便。。。
1,"四星设备三星管理二星服务客房服务可嘉前台服务尚可就是慢。餐厅不知什么是服务只知端饭送菜到桌连怎么放都不懂菜还搞错奇慢免费注册网站导航宾馆索引服务说明关于携程诚聘英才代理合作广告业务联系我们Copyright1999-2008,ctrip.com.allrightsreserved."
1,这家酒店不错，入住的30楼，可以直接看到玄武湖，风景不错，房里的飘窗做得有特色，喜欢！床也很软，有台电脑可以上网，比较方便。房间也挺大的，用具不错，放在一个小盒子里，感觉很好。离中心比较近，去哪里都蛮方便的。顺便说下狮子桥里的回味，鸭血粉丝汤很不错，值得一试，比夫子庙那家好太多了。去了二天基本没吃好一顿饭，发现南京的盐是不是不要钱，菜巨咸无比，连KFC都要咸很多！-_-！！
1,宽带基本等于没有什么网页都打不开房间还是很好很温馨的
1,"好的方面:-位置好,靠近蛇口码头,海上世界旅游休闲区;-设计独特,房间给人家的亲近感,更适合较长时间旅行的停顿,前台别致(两张桌子象银行大堂经理位);待改善的方面:-价格偏贵,直逼五星级;-早餐一般,物无所值.免费注册网站导航宾馆索引服"
1,三星级酒店，烟草公司投资的，但开业早，装修有些旧，房间比较大，但自觉不如如家等舒适。本来也没准备住星级酒店，但查携程未看到商务酒店。实际上我在商业区看到一家晋江之星，不知为什么携程没有。
0,携程的描述是错误的，根本不是什么“高级商务酒店”，应该是和莫泰168一样的“炮店”，整个房间是红色基调装饰，和妓院差不多，床的确是圆的，晚上竟然有蟑螂，退房时前台搞不清如何将预授权转为消费，折腾了很久，期间不停的提出要用现金结算等方案，在本人的坚持下终于消费成功，哎，打死都不住咯！！！
1,"饭店较新,服务不错,旁边有小便利店,就是房价偏贵.."
0,唯一找到的优点就是机顶盒比较先进，不过电视会突然没有声音。。打电话报修，竟来了位lady，根本不是维修人员，不知道是什么部门的，来看看情况，结果当然是“看看”而已。。房间里的水壶很脏，内壁有不明黑色恶心物。。房间还出现了一只巨大的蛾子，我们进房的时候窗户都是关着的，说明之前打扫不干净。。早餐种类少，质量也差。。牛奶是奶粉冲的，咖啡是速溶的，豆浆是有怪味的，粥也是口感不好的。。这种早餐居然要30RMB。。最气愤的是那顿晚饭，因为大家都很累，所以就在酒店吃了，打电话问有什么特色菜，居然以特色菜太多而不告知。饭店包间没有最低消费限额却还是不让我们进，只因为我们说我们吃不到400元。。大堂就是供应早餐的那间，桌布全是破的，上菜其慢无比。。一个菜吃完了还得等半天才来第二个菜。。本人等到胃痛，痛了一晚上。。后来的菜也有问题，在黑米饭中有不明物体，圆筒形，长约2毫米，切面和圆珠笔芯差不多。。叫小姐倒个茶要半天，端上来的茶竟是透明的，只能称为水！！叫小姐拿餐巾纸，小姐看了我们一眼，然后继续收隔壁那桌的桌子，收完了才过来招呼我们。。结账的时候，居然给我们打折了，百思不得其解，第二天才想明白，我们少了一道菜。。退房的时候，也蛮气愤的，用了接近20分钟，什么效率啊，有人入住的时候就把我们退房工作停下来，把我们晾一边。。我们说先把押金退了，也被拒绝，当我们把信用卡收起来的时候她又叫我们拿信用卡，然后不退押金的直接付账，我们明明告诉她信用卡是退押金的，另一张卡是付账的。。而且态度也不好也不够礼貌。。再也不会去住了。。
0,"标准大床间,面积较小.宽带每天20元(其他连锁店一般免费).床垫上只有很薄的床单有很硌的感觉.服务生年龄一般都很大,老油条服务,较差.步行到世纪公园站约5分钟.如果参观上海新展览中心而入住该店,性价比刚刚及格."
0,"1,交通离石龙路地铁站步行10分钟，算是比较方便。2、房价和屋内设施不太相符，屋内设备太简陋。3、商务电脑上网还要5元/小时。总值，感觉性价比不好。"
1,"酒店情况很好,早餐还行.就是长沙的出租车太脏,长沙火车站的候车室(掏10元钱的那个)空气太差,候车室厕所没人维护.劝大家不要上当受骗."
1,"位置离我们单位很近,从价格来说,性价比很高.我要的大床房,168元,前台服务员态度很好,房间硬件一般,但是想想价格也就这样了.还算干净,就是床垫子太硬.BTW:没有骚扰电话,这个很好补充点评2008年3月4日：对了,这里能够免费上网,刚好上网加班一晚,很不错"
1,成熟型酒店，房间、服务都还不错，商务房间，配液晶屏电脑，上网速度也很快。特别是没有一般经济型酒店的隔音差的问题。位置属于市中心，去各个地方都不远。不足：一出电梯，有一股怪味，是夏天潮气？好在房间里面没有。早餐地点太挤，品种一般。总的来讲，浙江饭店还不错，房间价格稍贵。如果便宜100元，就很有竞争力了。
1,"比较满意,酒店比较新,房间也比较大,感觉还可以"
0,酒店性价比很差！住过无数的酒店，这个算是非常差的！服务差，设施差，房间小，骚扰电话！卫生间淋浴竟然没有门，创意啊！不知道为什么，老毛子住得多，估计是喜欢骚扰电话！建议大家选择其他酒店！
